region_code,region,comuna_code,comuna,zone,step,start,end,active_cases_start,active_cases_end,delta_active_cases,pct_delta_active_cases,current
4,Coquimbo,4302,Combarbalá,Total,2,2021-03-20,2021-03-27,36,26,-10,-27.77777777777778,0
4,Coquimbo,4302,Combarbalá,Total,1,2021-03-27,2021-04-08,26,10,-16,-61.53846153846154,0
4,Coquimbo,4302,Combarbalá,Total,2,2021-04-08,2021-04-22,10,19,9,89.99999999999999,0
4,Coquimbo,4302,Combarbalá,Total,3,2021-04-22,2021-05-15,19,26,7,36.8421052631579,0
4,Coquimbo,4302,Combarbalá,Total,2,2021-05-15,2021-06-17,26,37,11,42.307692307692314,0
4,Coquimbo,4302,Combarbalá,Total,1,2021-06-17,2021-06-24,37,33,-4,-10.81081081081081,1
4,Coquimbo,4102,Coquimbo,Total,3,2020-07-28,2020-07-29,434,434,0,0.0,0
4,Coquimbo,4102,Coquimbo,Total,1,2020-07-29,2020-09-28,434,149,-285,-65.66820276497695,0
4,Coquimbo,4102,Coquimbo,Total,2,2020-09-28,2020-10-19,149,87,-62,-41.61073825503355,0
4,Coquimbo,4102,Coquimbo,Total,3,2020-10-19,2020-11-02,87,37,-50,-57.47126436781609,0
4,Coquimbo,4102,Coquimbo,Total,4,2020-11-02,2021-01-09,37,118,81,218.9189189189189,0
4,Coquimbo,4102,Coquimbo,Total,3,2021-01-09,2021-01-28,118,255,137,116.10169491525424,0
